"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","characteristics_ch1.1","characteristics_ch1.2","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","description.1","data_processing","platform_id","contact_name","contact_email","contact_laboratory","contact_department","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","supplementary_file.1","data_row_count","breed:ch1","origin:ch1","tissue:ch1"
"GSM3502224","THAI_33133_Saliva","GSM3502224","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","Saliva","Canis lupus familiaris","origin: USA","breed: Thai Ridgeback","tissue: Saliva","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 33133","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502224/suppl/GSM3502224_201303420022_R02C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502224/suppl/GSM3502224_201303420022_R02C02_Red.idat.gz","173662","Thai Ridgeback","USA","Saliva"
"GSM3502225","THAI_33134_blood","GSM3502225","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","blood","Canis lupus familiaris","origin: USA","breed: Thai Ridgeback","tissue: blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 33134","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502225/suppl/GSM3502225_201303420022_R03C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502225/suppl/GSM3502225_201303420022_R03C02_Red.idat.gz","173662","Thai Ridgeback","USA","blood"
"GSM3502226","LAKE_33222_saliva","GSM3502226","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","saliva","Canis lupus familiaris","origin: USA","breed: Lakeland Terrier","tissue: saliva","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 33222","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502226/suppl/GSM3502226_201303420022_R04C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502226/suppl/GSM3502226_201303420022_R04C01_Red.idat.gz","173662","Lakeland Terrier","USA","saliva"
"GSM3502227","THAI_33135_saliva","GSM3502227","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","saliva","Canis lupus familiaris","origin: USA","breed: Thai Ridgeback","tissue: saliva","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 33135","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502227/suppl/GSM3502227_201303420022_R04C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502227/suppl/GSM3502227_201303420022_R04C02_Red.idat.gz","173662","Thai Ridgeback","USA","saliva"
"GSM3502228","SKYE_33239_saliva","GSM3502228","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","saliva","Canis lupus familiaris","origin: USA","breed: Skye Terrier","tissue: saliva","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 33239","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502228/suppl/GSM3502228_201303420022_R05C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502228/suppl/GSM3502228_201303420022_R05C01_Red.idat.gz","173662","Skye Terrier","USA","saliva"
"GSM3502229","MUDI_33142_blood","GSM3502229","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","blood","Canis lupus familiaris","origin: USA","breed: Mudi","tissue: blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 33142","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502229/suppl/GSM3502229_201303420022_R05C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502229/suppl/GSM3502229_201303420022_R05C02_Red.idat.gz","173662","Mudi","USA","blood"
"GSM3502230","LAKE_33292_saliva","GSM3502230","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","saliva","Canis lupus familiaris","origin: USA","breed: Lakeland Terrier","tissue: saliva","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 33292","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502230/suppl/GSM3502230_201303420022_R06C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502230/suppl/GSM3502230_201303420022_R06C01_Red.idat.gz","173662","Lakeland Terrier","USA","saliva"
"GSM3502231","MUDI_33180_blood","GSM3502231","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","blood","Canis lupus familiaris","origin: USA","breed: Mudi","tissue: blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 33180","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502231/suppl/GSM3502231_201303420022_R06C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502231/suppl/GSM3502231_201303420022_R06C02_Red.idat.gz","173662","Mudi","USA","blood"
"GSM3502232","IRSI_32903_blood","GSM3502232","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","blood","Canis lupus familiaris","origin: Italy","breed: Irish Setter","tissue: blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 32903","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502232/suppl/GSM3502232_201303420024_R05C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502232/suppl/GSM3502232_201303420024_R05C02_Red.idat.gz","173662","Irish Setter","Italy","blood"
"GSM3502233","MUDI_33170_blood","GSM3502233","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","blood","Canis lupus familiaris","origin: USA","breed: Mudi","tissue: blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 33170","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502233/suppl/GSM3502233_201303420025_R01C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502233/suppl/GSM3502233_201303420025_R01C01_Red.idat.gz","173662","Mudi","USA","blood"
"GSM3502234","SKYE_33240_saliva","GSM3502234","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","saliva","Canis lupus familiaris","origin: USA","breed: Skye Terrier","tissue: saliva","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 33240","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502234/suppl/GSM3502234_201303420025_R01C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502234/suppl/GSM3502234_201303420025_R01C02_Red.idat.gz","173662","Skye Terrier","USA","saliva"
"GSM3502235","LAKE_33293_saliva","GSM3502235","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","saliva","Canis lupus familiaris","origin: USA","breed: Lakeland Terrier","tissue: saliva","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 33293","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502235/suppl/GSM3502235_201303420025_R02C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502235/suppl/GSM3502235_201303420025_R02C01_Red.idat.gz","173662","Lakeland Terrier","USA","saliva"
"GSM3502236","ETOY_33218_saliva","GSM3502236","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","saliva","Canis lupus familiaris","origin: USA","breed: English Toy Spaniel","tissue: saliva","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 33218","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502236/suppl/GSM3502236_201303420025_R02C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502236/suppl/GSM3502236_201303420025_R02C02_Red.idat.gz","173662","English Toy Spaniel","USA","saliva"
"GSM3502237","LAKE_33318_saliva","GSM3502237","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","saliva","Canis lupus familiaris","origin: USA","breed: Lakeland Terrier","tissue: saliva","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 33318","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502237/suppl/GSM3502237_201303420025_R03C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502237/suppl/GSM3502237_201303420025_R03C01_Red.idat.gz","173662","Lakeland Terrier","USA","saliva"
"GSM3502238","ETOY_06354_blood","GSM3502238","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","blood","Canis lupus familiaris","origin: USA","breed: English Toy Spaniel","tissue: blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 6354","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502238/suppl/GSM3502238_201303420025_R03C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502238/suppl/GSM3502238_201303420025_R03C02_Red.idat.gz","173662","English Toy Spaniel","USA","blood"
"GSM3502239","SMFX_33294_blood","GSM3502239","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","blood","Canis lupus familiaris","origin: USA","breed: Smooth Fox Terrier","tissue: blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 33294","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502239/suppl/GSM3502239_201303420025_R04C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502239/suppl/GSM3502239_201303420025_R04C01_Red.idat.gz","173662","Smooth Fox Terrier","USA","blood"
"GSM3502240","ETOY_26285_whole blood","GSM3502240","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","whole blood","Canis lupus familiaris","origin: USA","breed: English Toy Spaniel","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 26285","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502240/suppl/GSM3502240_201303420025_R04C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502240/suppl/GSM3502240_201303420025_R04C02_Red.idat.gz","173662","English Toy Spaniel","USA","whole blood"
"GSM3502241","SMFX_33295_saliva","GSM3502241","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","saliva","Canis lupus familiaris","origin: USA","breed: Smooth Fox Terrier","tissue: saliva","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 33295","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502241/suppl/GSM3502241_201303420025_R05C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502241/suppl/GSM3502241_201303420025_R05C01_Red.idat.gz","173662","Smooth Fox Terrier","USA","saliva"
"GSM3502242","LEOP_33137_blood","GSM3502242","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","blood","Canis lupus familiaris","origin: USA","breed: Catahoula Leopard Dog","tissue: blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 33137","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502242/suppl/GSM3502242_201303420025_R05C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502242/suppl/GSM3502242_201303420025_R05C02_Red.idat.gz","173662","Catahoula Leopard Dog","USA","blood"
