"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","characteristics_ch1.1","characteristics_ch1.2","characteristics_ch1.3","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","data_processing","platform_id","contact_name","contact_email","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","data_row_count","breed:ch1","disease state:ch1","gender:ch1","tissue:ch1"
"GSM1251539","GREY_BI_14993_COMSTOCK_600","GSM1251539","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251540","GREY_BI_6594_COMSTOCK_250","GSM1251540","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","female","blood"
"GSM1251541","GREY_BI_0554_COMSTOCK_554","GSM1251541","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","female","blood"
"GSM1251542","GREY_BI_32897_COMSTOCK_42","GSM1251542","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","female","blood"
"GSM1251543","GREY_BI_15216_COMSTOCK_589","GSM1251543","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251544","GREY_BI_33073_COMSTOCK_132","GSM1251544","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","male","blood"
"GSM1251545","GREY_BI_33174_COMSTOCK_303","GSM1251545","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251546","GREY_BI_15020_COMSTOCK_555","GSM1251546","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251547","GREY_BI_15206_COMSTOCK_590","GSM1251547","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","female","blood"
"GSM1251548","GREY_BI_7006_COMSTOCK_86","GSM1251548","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","male","blood"
"GSM1251690","GREY_BI_33168_COMSTOCK_280","GSM1251690","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251691","GREY_BI_33175_COMSTOCK_306","GSM1251691","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","female","blood"
"GSM1251692","GREY_BI_0601_COMSTOCK_601","GSM1251692","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","male","blood"
"GSM1251693","GREY_BI_0359_COMSTOCK_359","GSM1251693","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","female","blood"
"GSM1251694","GREY_BI_0397_COMSTOCK_397","GSM1251694","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","female","blood"
"GSM1251695","GREY_BI_0422_COMSTOCK_422","GSM1251695","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","female","blood"
"GSM1251696","GREY_BI_0461_COMSTOCK_461","GSM1251696","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251697","GREY_BI_0515_COMSTOCK_515","GSM1251697","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","female","blood"
"GSM1251698","GREY_BI_33177_COMSTOCK_313","GSM1251698","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","female","blood"
"GSM1251699","GREY_BI_15079_COMSTOCK_364","GSM1251699","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251700","GREY_BI_33211_COMSTOCK_398","GSM1251700","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","female","blood"
"GSM1251701","GREY_BI_33219_COMSTOCK_426","GSM1251701","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","male","blood"
"GSM1251702","GREY_BI_0520_COMSTOCK_520","GSM1251702","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251703","GREY_BI_33203_COMSTOCK_370","GSM1251703","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","female","blood"
"GSM1251704","GREY_BI_33212_COMSTOCK_400","GSM1251704","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","male","blood"
"GSM1251705","GREY_BI_0430_COMSTOCK_430","GSM1251705","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","male","blood"
"GSM1251706","GREY_BI_0470_COMSTOCK_470","GSM1251706","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","female","blood"
"GSM1251707","GREY_BI_0521_COMSTOCK_521","GSM1251707","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251708","GREY_BI_0317_COMSTOCK_317","GSM1251708","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251709","GREY_BI_33204_COMSTOCK_373","GSM1251709","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","male","blood"
"GSM1251710","GREY_BI_33214_COMSTOCK_407","GSM1251710","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","female","blood"
"GSM1251711","GREY_BI_0431_COMSTOCK_431","GSM1251711","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","male","blood"
"GSM1251712","GREY_BI_0522_COMSTOCK_522","GSM1251712","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","female","blood"
"GSM1251713","GREY_BI_33178_COMSTOCK_323","GSM1251713","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","male","blood"
