"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","data_processing","platform_id","contact_name","contact_email","contact_department","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","supplementary_file.1","data_row_count","breed:ch1"
"GSM2401207","11444 SHAR DNA","GSM2401207","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Shar Pei","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SHAR DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401207/suppl/GSM2401207_9933510166_R01C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401207/suppl/GSM2401207_9933510166_R01C01_Red.idat.gz","0","Shar Pei"
"GSM2401208","11446 SHAR DNA","GSM2401208","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Shar Pei","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SHAR DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401208/suppl/GSM2401208_9933510166_R02C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401208/suppl/GSM2401208_9933510166_R02C01_Red.idat.gz","0","Shar Pei"
"GSM2401209","11447 SHAR DNA","GSM2401209","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Shar Pei","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SHAR DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401209/suppl/GSM2401209_9933510166_R03C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401209/suppl/GSM2401209_9933510166_R03C01_Red.idat.gz","0","Shar Pei"
"GSM2401210","11448 SHAR DNA","GSM2401210","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Shar Pei","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SHAR DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401210/suppl/GSM2401210_9933510166_R04C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401210/suppl/GSM2401210_9933510166_R04C01_Red.idat.gz","0","Shar Pei"
"GSM2401211","11449 SHAR DNA","GSM2401211","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Shar Pei","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SHAR DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401211/suppl/GSM2401211_9933510166_R05C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401211/suppl/GSM2401211_9933510166_R05C01_Red.idat.gz","0","Shar Pei"
"GSM2401212","13168 SHAR DNA","GSM2401212","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Shar Pei","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SHAR DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401212/suppl/GSM2401212_9933510167_R05C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401212/suppl/GSM2401212_9933510167_R05C02_Red.idat.gz","0","Shar Pei"
"GSM2401213","28940 SHAR DNA","GSM2401213","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Shar Pei","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SHAR DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401213/suppl/GSM2401213_9933510197_R05C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401213/suppl/GSM2401213_9933510197_R05C02_Red.idat.gz","0","Shar Pei"
"GSM2401214","7995 SHAR DNA","GSM2401214","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Shar Pei","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SHAR DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401214/suppl/GSM2401214_9933510161_R04C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401214/suppl/GSM2401214_9933510161_R04C01_Red.idat.gz","0","Shar Pei"
"GSM2401215","3166 SHIH DNA","GSM2401215","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Shih Tzu","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SHIH DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401215/suppl/GSM2401215_7918068011_R03C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401215/suppl/GSM2401215_7918068011_R03C02_Red.idat.gz","0","Shih Tzu"
"GSM2401216","3191 SHIH DNA","GSM2401216","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Shih Tzu","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SHIH DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401216/suppl/GSM2401216_9933510107_R03C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401216/suppl/GSM2401216_9933510107_R03C02_Red.idat.gz","0","Shih Tzu"
"GSM2401217","3576 SHIH DNA","GSM2401217","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Shih Tzu","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SHIH DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401217/suppl/GSM2401217_9933510107_R04C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401217/suppl/GSM2401217_9933510107_R04C02_Red.idat.gz","0","Shih Tzu"
"GSM2401218","3590 SHIH DNA","GSM2401218","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Shih Tzu","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SHIH DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401218/suppl/GSM2401218_9933510107_R06C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401218/suppl/GSM2401218_9933510107_R06C02_Red.idat.gz","0","Shih Tzu"
"GSM2401219","3591 SHIH DNA","GSM2401219","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Shih Tzu","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SHIH DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401219/suppl/GSM2401219_9933510117_R01C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401219/suppl/GSM2401219_9933510117_R01C01_Red.idat.gz","0","Shih Tzu"
"GSM2401220","3593 SHIH DNA","GSM2401220","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Shih Tzu","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SHIH DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401220/suppl/GSM2401220_9933510117_R02C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401220/suppl/GSM2401220_9933510117_R02C01_Red.idat.gz","0","Shih Tzu"
"GSM2401221","3613 SHIH DNA","GSM2401221","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Shih Tzu","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SHIH DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401221/suppl/GSM2401221_9933510117_R03C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401221/suppl/GSM2401221_9933510117_R03C01_Red.idat.gz","0","Shih Tzu"
"GSM2401222","3614 SHIH DNA","GSM2401222","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Shih Tzu","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SHIH DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401222/suppl/GSM2401222_9933510201_R03C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401222/suppl/GSM2401222_9933510201_R03C02_Red.idat.gz","0","Shih Tzu"
"GSM2401223","3615 SHIH DNA","GSM2401223","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Shih Tzu","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SHIH DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401223/suppl/GSM2401223_9933510117_R04C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401223/suppl/GSM2401223_9933510117_R04C01_Red.idat.gz","0","Shih Tzu"
"GSM2401224","3616 SHIH DNA","GSM2401224","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Shih Tzu","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SHIH DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401224/suppl/GSM2401224_9933510117_R05C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401224/suppl/GSM2401224_9933510117_R05C01_Red.idat.gz","0","Shih Tzu"
"GSM2401225","27224 SPOO DNA","GSM2401225","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Standard Poodle","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SPOO DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401225/suppl/GSM2401225_9270663006_R02C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401225/suppl/GSM2401225_9270663006_R02C01_Red.idat.gz","0","Standard Poodle"
"GSM2401226","27226 SPOO DNA","GSM2401226","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Standard Poodle","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SPOO DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401226/suppl/GSM2401226_9270663006_R04C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401226/suppl/GSM2401226_9270663006_R04C02_Red.idat.gz","0","Standard Poodle"
"GSM2401227","27229 SPOO DNA","GSM2401227","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Standard Poodle","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SPOO DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401227/suppl/GSM2401227_9270665010_R03C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401227/suppl/GSM2401227_9270665010_R03C01_Red.idat.gz","0","Standard Poodle"
"GSM2401228","27230 SPOO DNA","GSM2401228","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Standard Poodle","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SPOO DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401228/suppl/GSM2401228_9270665010_R05C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401228/suppl/GSM2401228_9270665010_R05C02_Red.idat.gz","0","Standard Poodle"
"GSM2401229","27216 SPOO DNA","GSM2401229","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Standard Poodle","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SPOO DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401229/suppl/GSM2401229_9270665016_R02C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2401nnn/GSM2401229/suppl/GSM2401229_9270665016_R02C01_Red.idat.gz","0","Standard Poodle"
