"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","characteristics_ch1.1","characteristics_ch1.2","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","data_processing","data_processing.1","platform_id","contact_name","contact_email","contact_department","contact_institute","contact_address","contact_city","contact_zip/postal_code","contact_country","supplementary_file","data_row_count","breed:ch1","gender:ch1","tissue:ch1"
"GSM1330288","WG0093351-DNAF12_Poodles","GSM1330288","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Poodles","gender: Male","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093351-DNAF12","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Poodles","Male","blood"
"GSM1330289","WG0093351-DNAG12_Poodles","GSM1330289","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Poodles","gender: Female","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093351-DNAG12","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Poodles","Female","blood"
"GSM1330290","WG0093351-DNAH12_Poodles","GSM1330290","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Poodles","gender: Male","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093351-DNAH12","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Poodles","Male","blood"
"GSM1330291","WG0093352-DNAA02_Poodles","GSM1330291","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Poodles","gender: Female","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093352-DNAA02","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Poodles","Female","blood"
"GSM1330292","WG0093352-DNAB01_Poodles","GSM1330292","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Poodles","gender: Male","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093352-DNAB01","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Poodles","Male","blood"
"GSM1330293","WG0093352-DNAB02_Poodles","GSM1330293","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Poodles","gender: Male","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093352-DNAB02","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Poodles","Male","blood"
"GSM1330294","WG0093352-DNAC01_Poodles","GSM1330294","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Poodles","gender: Male","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093352-DNAC01","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Poodles","Male","blood"
"GSM1330295","WG0093352-DNAD01_Poodles","GSM1330295","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Poodles","gender: Female","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093352-DNAD01","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Poodles","Female","blood"
"GSM1330296","WG0093352-DNAE01_Poodles","GSM1330296","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Poodles","gender: Female","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093352-DNAE01","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Poodles","Female","blood"
"GSM1330297","WG0093352-DNAF01_Poodles","GSM1330297","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Poodles","gender: Male","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093352-DNAF01","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Poodles","Male","blood"
"GSM1330298","WG0093352-DNAH01_Poodles","GSM1330298","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Poodles","gender: Male","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093352-DNAH01","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Poodles","Male","blood"
"GSM1330299","WG0093351-DNAA07_Rottweiler","GSM1330299","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Rottweiler","gender: Female","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093351-DNAA07","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Rottweiler","Female","blood"
"GSM1330300","WG0093351-DNAB06_Rottweiler","GSM1330300","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Rottweiler","gender: Male","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093351-DNAB06","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Rottweiler","Male","blood"
"GSM1330301","WG0093351-DNAB07_Rottweiler","GSM1330301","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Rottweiler","gender: Female","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093351-DNAB07","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Rottweiler","Female","blood"
"GSM1330302","WG0093351-DNAC06_Rottweiler","GSM1330302","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Rottweiler","gender: Male","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093351-DNAC06","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Rottweiler","Male","blood"
"GSM1330303","WG0093351-DNAC07_Rottweiler","GSM1330303","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Rottweiler","gender: Female","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093351-DNAC07","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Rottweiler","Female","blood"
"GSM1330304","WG0093351-DNAD06_Rottweiler","GSM1330304","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Rottweiler","gender: Male","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093351-DNAD06","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Rottweiler","Male","blood"
"GSM1330305","WG0093351-DNAD07_Rottweiler","GSM1330305","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Rottweiler","gender: Male","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093351-DNAD07","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Rottweiler","Male","blood"
"GSM1330306","WG0093351-DNAE06_Rottweiler","GSM1330306","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Rottweiler","gender: Male","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093351-DNAE06","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Rottweiler","Male","blood"
"GSM1330307","WG0093351-DNAE07_Rottweiler","GSM1330307","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Rottweiler","gender: Male","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093351-DNAE07","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Rottweiler","Male","blood"
"GSM1330308","WG0093351-DNAF06_Rottweiler","GSM1330308","Public on Mar 28 2014","Feb 18 2014","Mar 28 2014","genomic","1","blood","Canis lupus familiaris","breed: Rottweiler","gender: Male","tissue: blood","genomic DNA","genomic DNA was extracted from blood using standard procedures","biotin","standard Illumina protocols were used and labelling was performed by Illumina Inc. USA","9615","standard Illumina protocols were used and hybridization was performed by Illumina Inc. USA","standard Illumina protocols were used and scanning was performed by Illumina Inc. USA","WG0093351-DNAF06","Illumina Inc. USA performed the intial data processing (http://res.illumina.com/documents/products/datasheets/datasheet_caninehd.pdf). The standard cluster file that was used as reference when Log R ratios and B allele frequencies were calculated was created with the samples herein by Illumina Inc. USA. Further processing was perfromed by the authors using GenomeStudio V2010.3, Genotyping Module 1.8.4 where the Log R Ratio was corrected for GC content and low quality SNPs and intensity-only SNPs were removed. Remaining number of SNPs used in the CNV calling were 172115.","ID REF, LRR_GCC are Log R ratio values after GC-correction and this was used in the subsequent CNV discovery, Score, Theta, R, Gtype, B Allele Freq, Log R Ratio","GPL17481","Anna-Maja,,Molin","Anna-Maja.Molin@slu.se","Department of Animal Breeding and Genetics","Swedish University of Agricultural Sciences","Gerda Nilssons väg 2","Uppsala","750 07","Sweden","NONE","172115","Rottweiler","Male","blood"
